Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,besplatna_dostava (product.metafields.custom.besplatna_dostava),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Accessory size (product.metafields.shopify.accessory-size),Age group (product.metafields.shopify.age-group),Application method (product.metafields.shopify.application-method),Bag/Case features (product.metafields.shopify.bag-case-features),Bag/Case material (product.metafields.shopify.bag-case-material),Brush material (product.metafields.shopify.brush-material),Cleaning surfaces (product.metafields.shopify.cleaning-surfaces),Coffee product form (product.metafields.shopify.coffee-product-form),Coffee roast (product.metafields.shopify.coffee-roast),Color (product.metafields.shopify.color-pattern),Constitutive ingredients (product.metafields.shopify.constitutive-ingredients),Cosmetic function (product.metafields.shopify.cosmetic-function),Country (product.metafields.shopify.country),Dirt separating method (product.metafields.shopify.dirt-separating-method),Dispenser type (product.metafields.shopify.dispenser-type),Dry/Wet cleaning (product.metafields.shopify.dry-wet-cleaning),Dust container type (product.metafields.shopify.dust-container-type),Fabric (product.metafields.shopify.fabric),Flavor (product.metafields.shopify.flavor),Handle material (product.metafields.shopify.handle-material),Handwear material (product.metafields.shopify.handwear-material),Ingredients (product.metafields.shopify.ingredients),Item condition (product.metafields.shopify.item-condition),Material (product.metafields.shopify.material),Mounting type (product.metafields.shopify.mounting-type),Organizer type (product.metafields.shopify.organizer-type),Package type (product.metafields.shopify.package-type),Product form (product.metafields.shopify.product-form),Shampoo type (product.metafields.shopify.shampoo-type),Suitable for hair type (product.metafields.shopify.suitable-for-hair-type),Suitable for skin type (product.metafields.shopify.suitable-for-skin-type),Target gender (product.metafields.shopify.target-gender),Vacuum air filtering technology (product.metafields.shopify.vacuum-air-filtering-technology),Vehicle application area (product.metafields.shopify.vehicle-application-area),Vehicle fluid type (product.metafields.shopify.vehicle-fluid-type),Vehicle type (product.metafields.shopify.vehicle-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
masina-za-pranje-ciscenje-podova-eureka-e50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0811/5565/3912/files/e50-e55-7931.webp?v=1740174412,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
masina-za-pranje-ciscenje-podova-eureka-e46,Mašina za pranje i čišćenje podova Eureka E46,"<h2 data-end=""538"" data-start=""61""><strong>Mašina za pranje i čišćenje podova</strong></h2>
<p data-end=""538"" data-start=""61"">Izuzetno kompaktna i upravljiva, <a href=""https://greentime.ba/products/masina-za-pranje-ciscenje-podova-eureka-e46"" title=""Mašina za pranje i čišćenje podova Eureka Italy""><strong data-end=""134"" data-start=""94"">mašina za pranje i čišćenje podova Eureka E46</strong></a> idealno je rješenje za svakodnevno i temeljno čišćenje malih i srednjih prostora, nedostupnih za veće mašine. Pogodna za površine od <strong data-end=""286"" data-start=""268"">500 do 2000 m²</strong>, ova mašina za pranje podova <strong>savršeno uklanja prljavštinu i prašinu, perući i sušeći </strong>u jednom prolazu. Zahvaljujući upravljivosti i podesivoj ručki, odlično funkcioniše čak i u skučenim i zakrčenim prostorima.</p>
<p data-end=""576"" data-start=""540"">Model je dostupan u tri varijante:</p>
<ul data-end=""961"" data-start=""578"">
<li data-end=""655"" data-start=""578"">
<strong data-end=""588"" data-start=""580"">E46C</strong> – sa <strong>kablovskim napajanjem</strong>, omogućava neograničeno vrijeme rada.</li>
<li data-end=""805"" data-start=""656"">
<strong data-end=""670"" data-start=""658"">E46B AGM</strong> – sa <strong>AGM baterijom</strong> bez održavanja, obezbjeđuje neprekidan rad do <strong data-end=""758"" data-start=""736"">2 sata i 40 minuta</strong>, uz potpunu slobodu kretanja tokom čišćenja.</li>
<li data-end=""961"" data-start=""806"">
<strong data-end=""823"" data-start=""808"">E46B Li-Ion</strong> – sa<strong> Li-ion baterijom</strong> koja se <strong>brzo puni</strong> i ne zahtijeva održavanje, omogućavajući dugotrajan rad i maksimalnu fleksibilnost bez kablova.</li>
</ul>
<p data-end=""986"" data-start=""963""><strong data-end=""984"" data-start=""963"">Glavne prednosti:</strong></p>
<p data-end=""1385"" data-start=""988"">✔ <strong>Kompaktna veličina</strong> – potrebna širina za prolaz mašine je samo <strong data-end=""1061"" data-start=""1052"">50 cm</strong><br data-end=""1064"" data-start=""1061"">✔ <strong>Posuda za prljavu vodu</strong> koja se lako uklanja iz mašine<br data-end=""1122"" data-start=""1119"">✔ <strong>Sklopiva ručka</strong> za lakši transport i skladištenje<br data-end=""1175"" data-start=""1172"">✔ <strong>Ugrađeni punjač</strong> – za verzije na baterije<br data-end=""1220"" data-start=""1217"">✔ <strong>Kućište otporno na udarce</strong>, sa čeličnom usisnom čašom<br data-end=""1277"" data-start=""1274"">✔ <strong data-end=""1290"" data-start=""1279"">Opcija:</strong> Metalno kućište i usisna čaša od nerđajućeg čelika (INOX), idealno za prehrambenu industriju</p>",Eureka,Home & Garden > Household Appliances > Floor & Steam Cleaners > Floor Scrubbers > Walk-Behind Floor Scrubbers,"","mašina za pranje podova, mašina za čišćenje podova, mašine za pranje podova, mašine za čišćenje podova",true,Title,Default Title,,,,,,,,M2025E46,0.0,,deny,manual,5900.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0811/5565/3912/files/masina_za_pranje_ciscenje_podova_eureka_e46.webp?v=1741369217,1,Mašina za čišćenje podova Eureka E46 – kompaktna i efikasna podna mašina za profesionalno čišćenje tvrdih površina.,false,Mašina za pranje i čišćenje podova | EUREKA E46 Made in Italy,Kompaktna mašina za pranje i čišćenje podova EUREKA E46 za male i srednje prostore. Efikasno pere i suši u jednom prolazu. Pogodna za površine od 500 do 2000m²,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
masina-za-pranje-ciscenje-podova-eureka-e46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0811/5565/3912/files/eureka_e46.webp?v=1740173284,2,masina za ciscenje podova eureka e46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
masina-za-pranje-ciscenje-podova-eureka-e46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0811/5565/3912/files/952_307894778.webp?v=1740173284,3,masina za ciscenje podova eureka e46 čišćenje prezentacija,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
masina-za-pranje-ciscenje-podova-eureka-e46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0811/5565/3912/files/e36tergipavimento800x800.1.webp?v=1740173284,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
masina-za-pranje-ciscenje-podova-eureka-e46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0811/5565/3912/files/e36svuotamento800x800.webp?v=1740173284,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
masina-za-pranje-i-ciscenje-podova-eureka-e36,Mašina za pranje i čišćenje podova Eureka E36,"<h2 data-end=""536"" data-start=""50"">Mašina za pranje i čišćenje podova</h2>
<p data-end=""536"" data-start=""50"">Izuzetno kompaktna i upravljiva, <a href=""https://greentime.ba/products/masina-za-pranje-i-ciscenje-podova-eureka-e36"" title=""Mašina za pranje i čišćenje podova""><strong>mašina za čišćenje podova</strong></a> Eureka E36 idealno je rješenje za osnovno i pomoćno <strong>čišćenje malih i srednjih prostora</strong> koji su nedostupni za veće mašine. Pogodna za površine od <strong data-end=""276"" data-start=""258"">200 do 1000 m²</strong>. Ova mašina za pranje podova <strong>savršeno čisti pod od prljavštine i prašine, perući i sušeći u jednom prolazu</strong>. Zahvaljujući upravljivosti i podesivoj ručki, odlično funkcioniše čak i u zatvorenim i zakrčenim prostorima. </p>
<p data-end=""578"" data-start=""538""><strong data-end=""576"" data-start=""538"">Model je dostupan u tri varijante:</strong></p>
<ul data-end=""1116"" data-start=""580"">
<li data-end=""657"" data-start=""580"">
<strong data-end=""590"" data-start=""582"">E36C</strong> – sa <strong>kablovskim napajanjem</strong>, omogućava neograničeno vrijeme rada.</li>
<li data-end=""875"" data-start=""658"">
<strong data-end=""672"" data-start=""660"">E36B AGM</strong> – sa napajanjem iz AGM baterije koja ne zahtijeva održavanje, što obezbjeđuje <strong data-end=""781"" data-start=""751"">veoma dug kontinuirani rad</strong> za ovu klasu mašina (<strong data-end=""824"" data-start=""803"">1 sat i 40 minuta</strong>) i daje neuporedivu slobodu kretanja tokom rada.</li>
<li data-end=""1116"" data-start=""876"">
<strong data-end=""893"" data-start=""878"">E36B Li-Ion</strong> – sa napajanjem iz <strong data-end=""932"" data-start=""913"">Li-ion baterije</strong> koja se brzo puni i ne zahtijeva održavanje, što omogućava <strong data-end=""1022"" data-start=""992"">veoma dug kontinuirani rad</strong> za ovu klasu mašina (<strong data-end=""1065"" data-start=""1044"">1 sat i 40 minuta</strong>) i daje neuporedivu slobodu kretanja tokom rada.</li>
</ul>
<h3 data-end=""1145"" data-start=""1118""><strong data-end=""1143"" data-start=""1122"">Glavne prednosti:</strong></h3>
<p data-end=""1571"" data-start=""1146"">✔ <strong data-end=""1170"" data-start=""1148"">Kompaktna veličina</strong> – potrebna širina za prolaz mašine je samo <strong data-end=""1223"" data-start=""1214"">45 cm</strong><br data-end=""1226"" data-start=""1223"">✔ <strong data-end=""1254"" data-start=""1228"">Posuda za prljavu vodu</strong> koja se može ukloniti iz mašine<br data-end=""1289"" data-start=""1286"">✔ <strong data-end=""1309"" data-start=""1291"">Sklopiva ručka</strong> za lakši transport i skladištenje<br data-end=""1346"" data-start=""1343"">✔ <strong data-end=""1367"" data-start=""1348"">Ugrađeni punjač</strong> – za verzije na baterije<br data-end=""1395"" data-start=""1392"">✔ <strong data-end=""1418"" data-start=""1397"">Plastično kućište</strong>, šasija i čelična usisna čaša otporna na udarce<br data-end=""1469"" data-start=""1466"">✔ <strong data-end=""1482"" data-start=""1471"">Opcija:</strong> Metalno kućište i usisna čaša napravljeni u potpunosti od <strong data-end=""1569"" data-start=""1541"">nerđajućeg čelika (INOX)</strong></p>",Eureka,Home & Garden > Household Appliances > Floor & Steam Cleaners > Floor Scrubbers > Walk-Behind Floor Scrubbers,"","mašina za pranje podova, mašina za čišćenje podova, mašine za pranje podova, mašine za čišćenje podova",true,Title,Default Title,,,,,,,,M2025E36,0.0,,deny,manual,4950.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0811/5565/3912/files/masina_za_pranje_ciscenje_podova_eureka_e36_1.webp?v=1741369178,1,Mašina za čišćenje podova Eureka E36 – kompaktna i efikasna podna mašina za profesionalno čišćenje tvrdih površina.,false,Mašina za pranje i čišćenje podova | EUREKA E36 Made in Italy,Kompaktna mašina za pranje i čišćenje podova EUREKA E36 za male i srednje prostore. Efikasno pere i suši u jednom prolazu. Pogodna za površine od 200 do 1000 m²,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
masina-za-pranje-i-ciscenje-podova-eureka-e36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0811/5565/3912/files/e36tergipavimento800x800.1.webp?v=1740173284,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
masina-za-pranje-i-ciscenje-podova-eureka-e36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0811/5565/3912/files/03052016-img7654.webp?v=1740173069,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
masina-za-pranje-i-ciscenje-podova-eureka-e36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0811/5565/3912/files/e36svuotamento800x800.webp?v=1740173284,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
masina-za-pranje-i-ciscenje-podova-eureka-e36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0811/5565/3912/files/03052016-img7717sq.webp?v=1740173125,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sredstvo-za-ciscenje-drvenih-povrsina-fusta-5l,Sredstvo za čišćenje drvenih površina- Fusta 5L,"<h2><strong>Sredstvo za čišćenje drvenih površina</strong></h2>
<p>Disarp Fusta je specijalizirano <strong>sredstvo za čišćenje drvenih površina</strong>, koje istovremeno <strong>čisti, njeguje i štiti drvo</strong>. Zahvaljujući svojoj formuli, <strong>vraća prirodni sjaj</strong> i produžava vijek trajanja drvenog namještaja i podova. Idealno je za upotrebu na parketima, drvenim vratima, prozorima i namještaju, ostavljajući prijatan miris i besprijekoran izgled.</p>
<h3><strong>Prednosti korištenja Disarp Fusta sredstva:</strong></h3>
<ol>
<li>
<strong>Dubinsko čišćenje i njega</strong> – Efikasno uklanja prašinu, prljavštinu i mrlje, dok istovremeno njeguje drvene površine.</li>
<li>
<strong>Vraća prirodni sjaj</strong> – Oživljava boju i teksturu drva, ostavljajući površine sjajnim i svježim.</li>
<li>
<strong>Zaštita od oštećenja</strong> – Formira zaštitni sloj koji pomaže u očuvanju drva od isušivanja, pucanja i ogrebotina.</li>
<li>
<strong>Prijatan miris</strong> – Ostavlja suptilan i dugotrajan miris svježine, bez jakih hemijskih tragova.</li>
<li>
<strong>Višenamjenska upotreba</strong> – Pogodno za sve vrste drvenih površina: parketi, namještaj, vrata i prozori.</li>
<li>
<strong>Produžava vijek trajanja drva</strong> – Redovnom upotrebom doprinosi dugotrajnosti i očuvanju kvaliteta drvenih elemenata.</li>
<li>
<strong>Jednostavna primjena</strong> – Lako se nanosi i brzo suši, bez ostavljanja tragova ili ljepljivosti.</li>
</ol>",Disarp,Home & Garden > Household Supplies > Household Cleaning Supplies > Household Cleaning Products > Floor Cleaning Products,"","deterdzent za podove, ekoloski prihvatljivo ciscenje, hemija, podovi, Profesionalna sredstva za čišćenje, profesionalno ciscenje, sredstva za čišćenje podova, sredstvo za ciscenje, sredstvo za drvo, sredstvo za laminat",true,Title,Default Title,,,,,,,,H02762100,0.0,,deny,manual,51.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0811/5565/3912/files/fusta1.webp?v=1738764782,1,"",false,Sredstvo za čišćenje drvenih površina | Disarp Fusta 5L,"Disarp Fusta čisti i štiti drvene površine, vraćajući prirodni sjaj i svježinu. Idealno za parkete, namještaj i drvene podove. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
sredstvo-za-ciscenje-i-dezinfekciju-toaleta-bacter-wc-1l,Sredstvo za čišćenje i dezinfekciju toaleta - BACTER WC 1L,"<h2>
<span style=""color: rgb(0, 0, 0);""><strong><span data-ui-name=""Link.Text"" class=""___SText_anxqe-ko_"">Sredstvo za </span></strong></span><strong><span class=""Polaris-Text--root Polaris-Text--headingLg Polaris-Text--bold"">čišćenje i dezinfekciju toaleta.</span></strong>
</h2>
<p><strong>Bacter WC</strong> je snažno sredstvo za čišćenje i dezinfekciju WC školjki i sanitarnih prostorija. Ova specijalizirana formula pruža <strong>temeljito čišćenje</strong> i <strong>baktericidno djelovanje</strong>, osiguravajući visoku razinu higijene i svježine.</p>
<p><strong>Sadrži aktivne sastojke</strong> koji učinkovito uklanjaju nečistoće, kamenac i bakterije, ostavljajući WC školjke i sanitarne površine čistima i zaštićenima. <strong>Bacter WC</strong> ostavlja dugotrajan ugodan miris, čineći ga idealnim za upotrebu u javnim WC-ima, hotelima, restoranima i drugim prostorima gdje je potrebna visok nivo čistoće i higijene.</p>
<h3><strong>PREDNOSTI</strong></h3>
<ul>
<li><strong>Efikasno uklanja kamenac i bakterije</strong></li>
<li><strong>Temeljito čišćenje</strong></li>
<li>
<strong>Ostavlja ugodan miris</strong> i dugotrajan osjećaj svježine</li>
</ul>
<h3><strong>KAKO KORISTITI</strong></h3>
<p>Bacter WC je namijenjen za profesionalnu upotrebu u sanitarnim prostorijama.</p>
<p><strong>Doziranje:</strong></p>
<ul>
<li>
<strong>Redovno čišćenje:</strong> Razrijediti 40 ml sredstva u 10 litara vode. Nanesite razrijeđeni rastvor direktno na unutarnje zidove WC školjke, ostavite da djeluje nekoliko minuta, posebno u područjima s nagomilanim kamencem. Očistite četkom ili spužvom i isperite vodom.</li>
</ul>",Disarp,Home & Garden > Household Supplies > Household Cleaning Supplies > Household Cleaning Products > Toilet Bowl Cleaners,"","hemija, Profesionalna sredstva za čišćenje, Sredstva za čišćenje toaleta, sredstvo za skidanje kamenca, toalet",true,Title,Default Title,,,,,,,,H4432101,0.0,,deny,manual,12.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0811/5565/3912/files/sredstvo-za-ciscenje-i-dezinfekciju-toaleta-bacter-wc-1l-202300.webp?v=1738587805,1,Sredstvo za čišćenje i dezinfekciju toaleta - BACTER WC 1L - Greentime.ba,false,Sredstvo za čišćenje i dezinfekciju toaleta | BACTER WC 1L,"Bacter WC  je sredstvo za čišćenje i dezinfekciju WC-a. Efikasno uklanja prljavštinu i bakterije, ostavljajući prostor čistim i svježim. Cijena 12,90 KM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
magicna-krpa-za-staklo-vileda-professional-microtuff-base-plava,"Magična krpa za stakla Vileda Professional MicroTuff Base, plava","<h2><strong>Magična krpa za stakla Vileda Professional MicroTuff Base – Efikasno čišćenje bez tragova</strong></h2>
<p><strong>Magična krpa za staklo Vileda Professional MicroTuff Base</strong> izrađena je od visokokvalitetnih mikrovlakana koja omogućavaju temeljito čišćenje svih površina . Zahvaljujući svojoj visokoj moći upijanja i otpornosti, idealna je za profesionalnu i kućnu upotrebu. Plava boja omogućava lakšu identifikaciju u HACCP sistemu čišćenja.</p>
<h3><strong>Karakteristike:</strong></h3>
<ul>
<li>
<strong>Visokokvalitetna mikrovlakna:</strong> Efikasno uklanjaju prljavštinu, masnoću i tragove bez ogrebotina.<br><strong></strong>
</li>
<li>
<strong>Odlična moć upijanja:</strong> Upija velike količine tečnosti, ostavljajući površine suhim i čistim.<br><strong></strong>
</li>
<li>
<strong>Dugotrajna upotreba:</strong> Može se prati do 300 puta u veš mašini bez gubitka efikasnosti.<br><strong></strong>
</li>
<li>
<strong>Univerzalna primjena:</strong> Pogodna za staklo, nerđajući čelik, plastiku, drvo i druge osjetljive površine.<br><strong></strong>
</li>
<li>
<strong>Profesionalni standard:</strong> Idealna za HoReCa sektor, kancelarije, medicinske ustanove i domaćinstva.</li>
</ul>
<h3><strong>Primjena:</strong></h3>
<p>Magična krpa Vileda Professional MicroTuff Base pruža vrhunsku čistoću bez hemikalija, čineći je savršenim izborom za ekološko i efikasno čišćenje.</p>",Vileda,Home & Garden > Household Supplies > Household Cleaning Supplies > Mop Heads & Refills,"","krpe od mikrofibera, magicna krpa za stakla, magicna krpa za staklo, magična krpa, mikrofiber krpe, oprema, Vileda, vileda profesional",true,Title,Default Title,,,,,,,,M145846,0.0,,deny,manual,3.40,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0811/5565/3912/files/magicna-krpa-za-stakla-vileda-professional-microtuff-base-plava-965038.png?v=1738245625,1,"Magična krpa za stakla Vileda Professional MicroTuff Base, plava - Greentime.ba",false,Magična krpa za stakla | Vileda Proffesional,Magična krpa za stakla Vileda Professional MicroTuff Base pruža vrhunsku čistoću čineći je savršenim izborom za ekološko i efikasno čišćenje.,,,,,,,,plastic,hard-surfaces; laminate-flooring; tiles; wood-flooring; countertops; bathroom-fixtures; kitchen-sinks; stovetops; glass-surfaces,,,blue; checkered,,,,,,dry-wet,,,,,,,,polypropylene-pp; fiberglass,,,,,,,,,,,,,,,,,,kg,,,active
profesionalni-mopovi-za-ciscenje-mikrofiber-vileda-trio-mop,Profesionalni mopovi za čišćenje - Vileda Trio Mop 40cm,"<div id=""description"" class=""item active"">
<h2><strong>Profesionalni mopovi za čišćenje – Vileda Trio mop</strong></h2>
<p><strong>Vileda Trio mop</strong> je visokokvalitetni profesionalni mop dizajniran za temeljito uklanjanje nečistoća sa svih vrsta podnih površina, uključujući pločice, laminat, parket, linoleum i ferobeton. Njegova inovativna troslojna struktura osigurava superiornu apsorpciju prljavštine i vlage, ostavljajući površine besprijekorno čistim.</p>
<h3><strong>Karakteristike:</strong></h3>
<p><strong>Univerzalna primjena:</strong> Idealan za čišćenje u restoranima, kafićima, hotelima, maloprodajnim objektima i uredskim prostorima.</p>
<p><strong>Troslojna tehnologija:</strong> Pruža izvrsnu sposobnost upijanja i zadržavanja prljavštine, smanjujući potrebu za višestrukim prelascima.<br><strong>Dugotrajna upotreba:</strong> Izrađen od visokokvalitetnih mikrofibera, može se prati do 500 puta u veš mašini na temperaturi do 60°C.<br><strong>Dimenzije:</strong> 40 cm – idealna veličina za brzo i temeljito čišćenje svih vrsta podova.<br><strong>Jednostavno rukovanje:</strong> Kompatibilan s većinom standardnih držača mopa, omogućava lako i efikasno čišćenje.</p>
<h4><strong>Primjena:</strong></h4>
<p>Vileda Trio mop je savršen izbor za profesionalna i komercijalna okruženja, osiguravajući vrhunsku čistoću uz minimalan napor. Njegova izdržljivost i efikasnost čine ga neizostavnim alatom za svakodnevno održavanje higijene.</p>
</div>
<div id=""specification"" class=""item""></div>
<!---->",Vileda,Uncategorized,"","mop za ciscenje, mopovi, oprema, Profesionalni mopovi za čišćenje",true,Title,Default Title,,,,,,,,M143236,0.0,,deny,manual,23.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0811/5565/3912/files/profesionalni-mopovi-za-ciscenje-vileda-trio-mop-40cm-218898.png?v=1738245566,1,Profesionalni mopovi za čišćenje - Vileda Trio Mop 40cm - Greentime.ba,false,Profesionalni mopovi za čišćenje – Mikrofiber Vileda Trio Mop,"Profesionalni mopovi za čišćenje – visokokvalitetni mopovi od mikrovlakana za efikasno uklanjanje prljavštine. Pogodni za restorane, kafiće i poslovne prostore.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
papirni-ubrusi-za-ruke-u-rolni-6-1-254m-greenmax,Ubrusi za Ruke u Rolni 6/1 254m | GreenMax,"<p><a href=""https://greentime.ba/products/papirni-ubrusi-za-ruke-u-rolni-6-1-254m-greenmax"" title=""Papirni ubrusi u rolni od 254 metra po rolni""><strong>Papirni ubrusi u rolni</strong></a> namijenjeni su za intenzivnu upotrebu u <strong>visokofrekventnim prostorijama</strong> kao što su industrijski objekti, hoteli, restorani, medicinske ustanove i slična okruženja. Svaka rolna sadrži <strong>254 metra kvalitetnih ubrusa</strong> izrađenih od čiste celuloze, što osigurava visoku izdržljivost i efikasnost.</p>
<p>Dizajnirani su za pružanje higijenskog, brzog i učinkovitog sušenja ruku s <strong>visokom sposobnošću apsorpcije</strong>, idealni za mjesta s većim protokom ljudi. Ovi ubrusi pomažu u održavanju čistoće i udobnosti korisnika, što ih čini izvrsnim izborom za profesionalne prostore gdje su čistoća i higijena prioritet.</p>
<h2><strong>PREDNOSTI</strong></h2>
<ul>
<li>
<strong>254 metra po rolni</strong> za dugotrajnu upotrebu</li>
<li>
<strong>Izdržljivost i visoka apsorpcija</strong> zahvaljujući 100% celulozi</li>
<li>Pogodno za <strong>industrijske objekte, hotele, restorane i medicinske ustanove</strong>
</li>
<li>Osigurava <strong>brzo i higijensko sušenje ruku</strong> za veći broj korisnika</li>
</ul>
<!----><!---->",RULOPAK,Home & Garden > Household Supplies > Household Paper Products > Paper Towels,"","papirna, ubrusi, ubrusi za ruke u roli, ubrusi za ruke u rolni",true,Title,Default Title,,,,,,,,P301325,0.0,,deny,manual,112.90,140.90,true,true,,,,,,https://cdn.shopify.com/s/files/1/0811/5565/3912/files/ubrusi-za-ruke-u-rolni-61-354m-greenmax-186138.webp?v=1736087798,1,"Papirni ubrusi u rolni – visoko upijajući i izdržljivi za upotrebu u visokofrekventim objektima, tržnim centrima, restoranima, hotelima, kafićima i industrijskim pogonima",false,,"Ubrusi u rolni od 254 metra, idealni za industriju, tržne centre, hotele, restorane i medicinske ustanove. Visoka apsorpcija i dugotrajnost rolne.",TRUE,,,,,,,,,,,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
